Bruinbase> Bruinbase> Bruinbase> { key: 2, pid: 1277 | 3 } 
{ key: 45671234, pid: 612 | 7 } 
{ key: 45681234, pid: 784 | 4 } 
{ key: 45701234, pid: 1201 | 7 } 
{ key: 45711234, pid: 54 | 3 } 
{ key: 45712341, pid: 812 | 7 } 
{ key: 45721234, pid: 673 | 0 } 
{ key: 45731234, pid: 480 | 8 } 
{ key: 45741234, pid: 1317 | 7 } 
{ key: 45751234, pid: 656 | 3 } 
{ key: 45781234, pid: 1120 | 1 } 
{ key: 45791234, pid: 1033 | 7 } 
{ key: 45811234, pid: 1203 | 3 } 
{ key: 45812341, pid: 240 | 6 } 
{ key: 45821234, pid: 800 | 3 } 
{ key: 45831234, pid: 770 | 6 } 
{ key: 45841234, pid: 1259 | 7 } 
{ key: 45851234, pid: 1146 | 5 } 
{ key: 45881234, pid: 931 | 7 } 
{ key: 45891234, pid: 758 | 4 } 
{ key: 45901234, pid: 535 | 3 } 
{ key: 45911234, pid: 348 | 7 } 
{ key: 45912341, pid: 850 | 8 } 
{ key: 45921234, pid: 864 | 3 } 
{ key: 45931234, pid: 1304 | 3 } 
{ key: 45941234, pid: 1173 | 6 } 
{ key: 45981234, pid: 752 | 5 } 
{ key: 46011234, pid: 1235 | 0 } 
{ key: 46012341, pid: 654 | 6 } 
{ key: 46031234, pid: 708 | 4 } 
{ key: 46041234, pid: 1164 | 8 } 
{ key: 46051234, pid: 104 | 7 } 
{ key: 46061234, pid: 42 | 6 } 
{ key: 46071234, pid: 371 | 8 } 
{ key: 46081234, pid: 1232 | 1 } 
{ key: 46091234, pid: 484 | 7 } 
{ key: 46101234, pid: 499 | 1 } 
{ key: 46111234, pid: 273 | 0 } 
{ key: 46123411, pid: 1023 | 2 } 
{ key: 46141234, pid: 1151 | 8 } 
{ key: 46151234, pid: 113 | 3 } 
{ key: 46161234, pid: 1158 | 2 } 
{ key: 46181234, pid: 107 | 4 } 
{ key: 46191234, pid: 409 | 7 } 
{ key: 46201234, pid: 398 | 1 } 
{ key: 46211234, pid: 434 | 1 } 
{ key: 46212341, pid: 656 | 8 } 
{ key: 46221234, pid: 154 | 3 } 
{ key: 46231234, pid: 516 | 1 } 
{ key: 46261234, pid: 181 | 4 } 
{ key: 46281234, pid: 1332 | 1 } 
{ key: 46291234, pid: 43 | 0 } 
{ key: 46311234, pid: 156 | 2 } 
{ key: 46312341, pid: 735 | 5 } 
{ key: 46321234, pid: 101 | 0 } 
{ key: 46331234, pid: 604 | 6 } 
{ key: 46341234, pid: 12 | 2 } 
{ key: 46351234, pid: 712 | 3 } 
{ key: 46371234, pid: 1169 | 7 } 
{ key: 46381234, pid: 761 | 7 } 
{ key: 46391234, pid: 792 | 5 } 
{ key: 46401234, pid: 775 | 1 } 
{ key: 46412341, pid: 469 | 7 } 
{ key: 46421234, pid: 962 | 3 } 
{ key: 46431234, pid: 433 | 5 } 
{ key: 46441234, pid: 429 | 7 } 
{ key: 46451234, pid: 674 | 4 } 
{ key: 46461234, pid: 1224 | 7 } 
{ key: 46501234, pid: 426 | 5 } 
{ key: 46511234, pid: 985 | 8 } 
{ key: 46512341, pid: 959 | 6 } 
{ key: 46541234, pid: 961 | 2 } 
{ key: 46551234, pid: 1220 | 5 } 
{ key: 46571234, pid: 1360 | 6 } 
{ key: 46601234, pid: 783 | 7 } 
{ key: 46611234, pid: 549 | 1 } 
{ key: 46621234, pid: 169 | 7 } 
{ key: 46631234, pid: 173 | 4 } 
{ key: 46641234, pid: 268 | 2 } 
{ key: 46651234, pid: 432 | 8 } 
{ key: 46661234, pid: 783 | 8 } 
{ key: 46681234, pid: 570 | 6 } 
{ key: 46711234, pid: 600 | 8 } 
{ key: 46712341, pid: 573 | 5 } 
{ key: 46731234, pid: 1236 | 3 } 
{ key: 46741234, pid: 1361 | 7 } 
{ key: 46761234, pid: 1024 | 5 } 
{ key: 46791234, pid: 221 | 1 } 
{ key: 46801234, pid: 163 | 3 } 
{ key: 46811234, pid: 174 | 5 } 
{ key: 46812341, pid: 724 | 2 } 
{ key: 46831234, pid: 790 | 0 } 
{ key: 46841234, pid: 598 | 3 } 
{ key: 46851234, pid: 56 | 6 } 
{ key: 46871234, pid: 47 | 7 } 
{ key: 46961234, pid: 1007 | 0 } 
{ key: 46981234, pid: 511 | 4 } 
{ key: 46991234, pid: 119 | 2 } 
{ key: 47001234, pid: 1087 | 1 } 
{ key: 47061234, pid: 5 | 2 } 
{ key: 47071234, pid: 947 | 7 } 
{ key: 47081234, pid: 517 | 1 } 
{ key: 47091234, pid: 284 | 2 } 
{ key: 47101234, pid: 682 | 4 } 
{ key: 47112341, pid: 1152 | 0 } 
{ key: 47121234, pid: 463 | 3 } 
{ key: 47123411, pid: 687 | 6 } 
{ key: 47131234, pid: 909 | 1 } 
{ key: 47141234, pid: 141 | 0 } 
{ key: 47161234, pid: 634 | 0 } 
{ key: 47191234, pid: 169 | 6 } 
{ key: 47211234, pid: 136 | 0 } 
{ key: 47212341, pid: 330 | 6 } 
{ key: 47221234, pid: 707 | 4 } 
{ key: 47251234, pid: 1157 | 8 } 
{ key: 47271234, pid: 830 | 5 } 
{ key: 47281234, pid: 148 | 5 } 
{ key: 47291234, pid: 1229 | 3 } 
{ key: 47301234, pid: 297 | 6 } 
{ key: 47312341, pid: 1363 | 1 } 
{ key: 47321234, pid: 22 | 7 } 
{ key: 47331234, pid: 1227 | 6 } 
{ key: 47341234, pid: 620 | 8 } 
{ key: 47412341, pid: 719 | 0 } 
{ key: 47712341, pid: 954 | 6 } 
{ key: 47912341, pid: 328 | 0 } 
{ key: 48012341, pid: 411 | 2 } 
{ key: 48112341, pid: 929 | 0 } 
{ key: 48412341, pid: 517 | 0 } 
{ key: 48512341, pid: 1347 | 6 } 
{ key: 48612341, pid: 592 | 1 } 
{ key: 48712341, pid: 743 | 5 } 
{ key: 48812341, pid: 736 | 7 } 
{ key: 48912341, pid: 1260 | 8 } 
{ key: 49012341, pid: 59 | 3 } 
{ key: 49112341, pid: 542 | 0 } 
{ key: 49123411, pid: 818 | 1 } 
{ key: 49212341, pid: 281 | 4 } 
{ key: 49312341, pid: 1036 | 4 } 
{ key: 49412341, pid: 1255 | 7 } 
{ key: 49512341, pid: 174 | 8 } 
{ key: 49612341, pid: 717 | 2 } 
{ key: 50112341, pid: 1156 | 8 } 
{ key: 50123411, pid: 1259 | 8 } 
{ key: 50212341, pid: 70 | 0 } 
{ key: 50312341, pid: 730 | 4 } 
{ key: 50412341, pid: 371 | 5 } 
{ key: 50512341, pid: 353 | 0 } 
{ key: 50712341, pid: 1359 | 1 } 
{ key: 50912341, pid: 89 | 2 } 
{ key: 51012341, pid: 1117 | 4 } 
{ key: 51312341, pid: 170 | 8 } 
{ key: 51412341, pid: 379 | 4 } 
{ key: 51512341, pid: 797 | 3 } 
{ key: 51612341, pid: 1306 | 4 } 
{ key: 51712341, pid: 624 | 0 } 
{ key: 52012341, pid: 537 | 1 } 
{ key: 52112341, pid: 680 | 0 } 
{ key: 52212341, pid: 927 | 8 } 
{ key: 52312341, pid: 254 | 1 } 
{ key: 52412341, pid: 18 | 0 } 
{ key: 52612341, pid: 61 | 8 } 
{ key: 52712341, pid: 48 | 0 } 
{ key: 52812341, pid: 625 | 5 } 
{ key: 52912341, pid: 832 | 6 } 
{ key: 53012341, pid: 69 | 5 } 
{ key: 53123411, pid: 1120 | 8 } 
{ key: 53212341, pid: 1185 | 2 } 
{ key: 53312341, pid: 1193 | 4 } 
{ key: 53412341, pid: 583 | 6 } 
{ key: 53612341, pid: 1353 | 2 } 
{ key: 53712341, pid: 1082 | 0 } 
{ key: 53912341, pid: 108 | 4 } 
{ key: 54012341, pid: 662 | 0 } 
{ key: 54112341, pid: 770 | 0 } 
{ key: 54212341, pid: 1237 | 3 } 
{ key: 54312341, pid: 1186 | 2 } 
{ key: 54412341, pid: 178 | 4 } 
{ key: 54612341, pid: 368 | 2 } 
{ key: 54812341, pid: 1079 | 2 } 
{ key: 54912341, pid: 220 | 7 } 
{ key: 55012341, pid: 634 | 7 } 
{ key: 55112341, pid: 50 | 3 } 
{ key: 55123411, pid: 57 | 5 } 
{ key: 55212341, pid: 221 | 8 } 
{ key: 55312341, pid: 383 | 3 } 
{ key: 55512341, pid: 477 | 4 } 
{ key: 55612341, pid: 135 | 6 } 
{ key: 55712341, pid: 111 | 3 } 
{ key: 55812341, pid: 795 | 1 } 
{ key: 56112341, pid: 1246 | 6 } 
{ key: 56212341, pid: 1085 | 5 } 
{ key: 56312341, pid: 129 | 4 } 
{ key: 56412341, pid: 913 | 7 } 
{ key: 56512341, pid: 1301 | 5 } 
{ key: 56612341, pid: 124 | 4 } 
{ key: 56712341, pid: 832 | 1 } 
{ key: 56812341, pid: 428 | 6 } 
{ key: 56912341, pid: 338 | 0 } 
{ key: 57012341, pid: 277 | 4 } 
{ key: 57123411, pid: 26 | 3 } 
{ key: 57212341, pid: 542 | 3 } 
{ key: 57412341, pid: 531 | 5 } 
{ key: 57512341, pid: 700 | 2 } 
{ key: 57612341, pid: 481 | 8 } 
{ key: 57712341, pid: 1145 | 7 } 
{ key: 57812341, pid: 158 | 2 } 
{ key: 57912341, pid: 97 | 4 } 
{ key: 58112341, pid: 669 | 5 } 
{ key: 58123411, pid: 128 | 5 } 
{ key: 58212341, pid: 1288 | 7 } 
{ key: 58312341, pid: 695 | 4 } 
{ key: 58412341, pid: 482 | 4 } 
{ key: 58512341, pid: 737 | 6 } 
{ key: 58612341, pid: 792 | 1 } 
{ key: 58712341, pid: 863 | 1 } 
{ key: 58812341, pid: 354 | 1 } 
{ key: 58912341, pid: 1294 | 7 } 
{ key: 59012341, pid: 412 | 0 } 
{ key: 59212341, pid: 1349 | 2 } 
{ key: 59312341, pid: 300 | 5 } 
{ key: 59412341, pid: 914 | 6 } 
{ key: 59512341, pid: 1078 | 7 } 
{ key: 59612341, pid: 733 | 7 } 
{ key: 59812341, pid: 1127 | 2 } 
{ key: 59912341, pid: 337 | 6 } 
{ key: 60012341, pid: 998 | 6 } 
{ key: 60112341, pid: 1280 | 2 } 
{ key: 60212341, pid: 1256 | 5 } 
{ key: 60312341, pid: 647 | 8 } 
{ key: 60412341, pid: 965 | 8 } 
{ key: 60512341, pid: 684 | 5 } 
{ key: 60612341, pid: 1222 | 0 } 
{ key: 60712341, pid: 42 | 1 } 
{ key: 60812341, pid: 547 | 1 } 
{ key: 60912341, pid: 1217 | 1 } 
{ key: 61012341, pid: 969 | 4 } 
{ key: 61112341, pid: 873 | 0 } 
{ key: 61123411, pid: 1030 | 2 } 
{ key: 61312341, pid: 333 | 4 } 
{ key: 61412341, pid: 251 | 6 } 
{ key: 61512341, pid: 834 | 2 } 
{ key: 61612341, pid: 2 | 5 } 
{ key: 61712341, pid: 224 | 1 } 
{ key: 61912341, pid: 94 | 7 } 
{ key: 62012341, pid: 852 | 7 } 
{ key: 62112341, pid: 136 | 3 } 
{ key: 62123411, pid: 308 | 8 } 
{ key: 62212341, pid: 655 | 8 } 
{ key: 62312341, pid: 633 | 0 } 
{ key: 62412341, pid: 1312 | 6 } 
{ key: 62512341, pid: 526 | 7 } 
{ key: 62612341, pid: 328 | 3 } 
{ key: 62812341, pid: 409 | 5 } 
{ key: 62912341, pid: 776 | 5 } 
{ key: 63012341, pid: 173 | 3 } 
{ key: 63112341, pid: 936 | 3 } 
{ key: 63123411, pid: 185 | 7 } 
{ key: 63412341, pid: 569 | 1 } 
{ key: 63512341, pid: 1200 | 8 } 
{ key: 63712341, pid: 202 | 6 } 
{ key: 63812341, pid: 902 | 3 } 
{ key: 63912341, pid: 131 | 6 } 
{ key: 64012341, pid: 315 | 2 } 
{ key: 64112341, pid: 590 | 5 } 
{ key: 64212341, pid: 423 | 0 } 
{ key: 64412341, pid: 1130 | 8 } 
{ key: 64612341, pid: 564 | 3 } 
{ key: 64712341, pid: 97 | 5 } 
{ key: 64812341, pid: 828 | 3 } 
{ key: 64912341, pid: 513 | 6 } 
{ key: 65012341, pid: 662 | 2 } 
{ key: 65112341, pid: 637 | 1 } 
{ key: 65212341, pid: 727 | 6 } 
{ key: 65312341, pid: 98 | 8 } 
{ key: 65412341, pid: 936 | 0 } 
{ key: 65612341, pid: 1314 | 5 } 
{ key: 65712341, pid: 795 | 3 } 
{ key: 65812341, pid: 1077 | 1 } 
{ key: 65912341, pid: 1200 | 0 } 
{ key: 66012341, pid: 1281 | 3 } 
{ key: 66112341, pid: 715 | 8 } 
{ key: 66123411, pid: 1065 | 6 } 
{ key: 66312341, pid: 183 | 3 } 
{ key: 66412341, pid: 975 | 1 } 
{ key: 66512341, pid: 515 | 8 } 
{ key: 66612341, pid: 475 | 2 } 
{ key: 66712341, pid: 314 | 6 } 
{ key: 66812341, pid: 1116 | 0 } 
{ key: 66912341, pid: 751 | 2 } 
{ key: 67012341, pid: 154 | 2 } 
{ key: 67112341, pid: 298 | 8 } 
{ key: 67123411, pid: 1252 | 0 } 
{ key: 67212341, pid: 291 | 1 } 
{ key: 67312341, pid: 1087 | 5 } 
{ key: 67612341, pid: 50 | 4 } 
{ key: 67712341, pid: 69 | 3 } 
{ key: 67812341, pid: 840 | 8 } 
{ key: 67912341, pid: 341 | 4 } 
{ key: 68012341, pid: 363 | 8 } 
{ key: 68123411, pid: 691 | 4 } 
{ key: 68212341, pid: 75 | 5 } 
{ key: 68312341, pid: 1356 | 6 } 
{ key: 68412341, pid: 351 | 1 } 
{ key: 68512341, pid: 644 | 4 } 
{ key: 68612341, pid: 89 | 1 } 
{ key: 68712341, pid: 867 | 2 } 
{ key: 68812341, pid: 648 | 1 } 
{ key: 69112341, pid: 1217 | 5 } 
{ key: 69123411, pid: 1316 | 7 } 
{ key: 69212341, pid: 805 | 7 } 
{ key: 69312341, pid: 1117 | 1 } 
{ key: 69412341, pid: 319 | 0 } 
{ key: 69512341, pid: 1206 | 1 } 
{ key: 69612341, pid: 253 | 8 } 
{ key: 69712341, pid: 1103 | 3 } 
{ key: 69912341, pid: 1244 | 1 } 
{ key: 70012341, pid: 125 | 6 } 
{ key: 70312341, pid: 964 | 6 } 
{ key: 70512341, pid: 320 | 3 } 
{ key: 70612341, pid: 321 | 0 } 
{ key: 70712341, pid: 759 | 4 } 
{ key: 70812341, pid: 107 | 3 } 
{ key: 70912341, pid: 821 | 4 } 
{ key: 71012341, pid: 1206 | 3 } 
{ key: 71123411, pid: 1018 | 4 } 
{ key: 71212341, pid: 1123 | 7 } 
{ key: 71312341, pid: 458 | 2 } 
{ key: 71412341, pid: 1351 | 0 } 
{ key: 71512341, pid: 862 | 8 } 
{ key: 71612341, pid: 824 | 5 } 
{ key: 71912341, pid: 1345 | 0 } 
{ key: 72012341, pid: 407 | 6 } 
{ key: 72112341, pid: 1089 | 5 } 
{ key: 72123411, pid: 678 | 7 } 
{ key: 72212341, pid: 228 | 6 } 
{ key: 72412341, pid: 1236 | 8 } 
{ key: 72512341, pid: 186 | 1 } 
{ key: 72612341, pid: 261 | 8 } 
{ key: 72712341, pid: 429 | 2 } 
{ key: 72812341, pid: 348 | 3 } 
{ key: 72912341, pid: 906 | 6 } 
{ key: 73012341, pid: 862 | 3 } 
{ key: 73112341, pid: 1173 | 0 } 
{ key: 73123411, pid: 1293 | 2 } 
{ key: 73212341, pid: 471 | 5 } 
{ key: 73412341, pid: 157 | 4 } 
{ key: 73612341, pid: 958 | 2 } 
{ key: 73912341, pid: 669 | 4 } 
{ key: 74123411, pid: 649 | 8 } 
{ key: 74312341, pid: 1355 | 8 } 
{ key: 74412341, pid: 696 | 7 } 
{ key: 74512341, pid: 1297 | 2 } 
{ key: 74612341, pid: 1347 | 2 } 
{ key: 74712341, pid: 1091 | 4 } 
{ key: 74812341, pid: 388 | 4 } 
{ key: 75012341, pid: 68 | 8 } 
{ key: 75112341, pid: 55 | 2 } 
{ key: 75212341, pid: 1037 | 5 } 
{ key: 75312341, pid: 167 | 6 } 
{ key: 75412341, pid: 1194 | 7 } 
{ key: 75512341, pid: 244 | 6 } 
{ key: 75612341, pid: 1289 | 1 } 
{ key: 75712341, pid: 603 | 4 } 
{ key: 75812341, pid: 1039 | 4 } 
{ key: 75912341, pid: 1211 | 4 } 
{ key: 76012341, pid: 4 | 6 } 
{ key: 76112341, pid: 64 | 1 } 
{ key: 76123411, pid: 883 | 2 } 
{ key: 76212341, pid: 609 | 5 } 
{ key: 76312341, pid: 1319 | 6 } 
{ key: 76612341, pid: 334 | 0 } 
{ key: 76712341, pid: 218 | 7 } 
{ key: 76812341, pid: 617 | 6 } 
{ key: 76912341, pid: 598 | 4 } 
{ key: 77012341, pid: 1017 | 0 } 
{ key: 77112341, pid: 1085 | 6 } 
{ key: 77123411, pid: 715 | 6 } 
{ key: 77212341, pid: 862 | 2 } 
{ key: 77312341, pid: 76 | 2 } 
{ key: 77412341, pid: 1192 | 6 } 
{ key: 77512341, pid: 707 | 1 } 
{ key: 77712341, pid: 1115 | 5 } 
{ key: 78112341, pid: 324 | 7 } 
{ key: 78123411, pid: 701 | 5 } 
{ key: 78212341, pid: 1336 | 8 } 
{ key: 78312341, pid: 654 | 5 } 
{ key: 78412341, pid: 914 | 4 } 
{ key: 78512341, pid: 499 | 4 } 
{ key: 78712341, pid: 389 | 2 } 
{ key: 78812341, pid: 708 | 1 } 
{ key: 78912341, pid: 310 | 7 } 
{ key: 79012341, pid: 16 | 4 } 
{ key: 79112341, pid: 186 | 6 } 
{ key: 79123411, pid: 1041 | 4 } 
{ key: 79212341, pid: 349 | 8 } 
{ key: 79312341, pid: 174 | 1 } 
{ key: 79412341, pid: 128 | 7 } 
{ key: 79612341, pid: 1133 | 0 } 
{ key: 79812341, pid: 279 | 2 } 
{ key: 79912341, pid: 1342 | 2 } 
{ key: 80012341, pid: 502 | 0 } 
{ key: 80112341, pid: 218 | 1 } 
{ key: 80123411, pid: 261 | 3 } 
{ key: 80212341, pid: 601 | 2 } 
{ key: 80412341, pid: 1035 | 2 } 
{ key: 80512341, pid: 201 | 5 } 
{ key: 80612341, pid: 491 | 4 } 
{ key: 80812341, pid: 1256 | 2 } 
{ key: 80912341, pid: 385 | 0 } 
{ key: 81012341, pid: 351 | 7 } 
{ key: 81112341, pid: 173 | 7 } 
{ key: 81123411, pid: 615 | 3 } 
{ key: 81212341, pid: 1086 | 3 } 
{ key: 81312341, pid: 760 | 5 } 
{ key: 81412341, pid: 678 | 4 } 
{ key: 81712341, pid: 164 | 5 } 
{ key: 81912341, pid: 1297 | 4 } 
{ key: 82012341, pid: 866 | 6 } 
{ key: 82112341, pid: 549 | 0 } 
{ key: 82212341, pid: 703 | 0 } 
{ key: 82512341, pid: 982 | 2 } 
{ key: 82612341, pid: 233 | 7 } 
{ key: 82712341, pid: 922 | 8 } 
{ key: 82812341, pid: 792 | 8 } 
{ key: 82912341, pid: 1338 | 4 } 
{ key: 83012341, pid: 1282 | 7 } 
{ key: 83112341, pid: 411 | 7 } 
{ key: 83123411, pid: 218 | 8 } 
{ key: 83212341, pid: 618 | 3 } 
{ key: 83412341, pid: 625 | 4 } 
{ key: 83512341, pid: 637 | 4 } 
{ key: 83612341, pid: 952 | 8 } 
{ key: 83712341, pid: 327 | 7 } 
{ key: 83812341, pid: 258 | 1 } 
{ key: 83912341, pid: 614 | 1 } 
{ key: 84012341, pid: 53 | 1 } 
{ key: 84112341, pid: 1143 | 3 } 
{ key: 84123411, pid: 82 | 5 } 
{ key: 84212341, pid: 859 | 7 } 
{ key: 84312341, pid: 34 | 0 } 
{ key: 84412341, pid: 31 | 2 } 
{ key: 84512341, pid: 119 | 7 } 
{ key: 84612341, pid: 378 | 8 } 
{ key: 84712341, pid: 671 | 3 } 
{ key: 84812341, pid: 388 | 2 } 
{ key: 84912341, pid: 261 | 0 } 
{ key: 85112341, pid: 1028 | 8 } 
{ key: 85123411, pid: 1276 | 5 } 
{ key: 85312341, pid: 308 | 5 } 
{ key: 85512341, pid: 673 | 1 } 
{ key: 85612341, pid: 222 | 3 } 
{ key: 85712341, pid: 588 | 6 } 
{ key: 85812341, pid: 436 | 7 } 
{ key: 86112341, pid: 744 | 3 } 
{ key: 86123411, pid: 850 | 6 } 
{ key: 86312341, pid: 784 | 3 } 
{ key: 86412341, pid: 1045 | 7 } 
{ key: 86512341, pid: 540 | 7 } 
{ key: 86612341, pid: 1041 | 2 } 
{ key: 86712341, pid: 861 | 1 } 
{ key: 86812341, pid: 400 | 1 } 
{ key: 86912341, pid: 373 | 4 } 
{ key: 87112341, pid: 27 | 0 } 
{ key: 87123411, pid: 321 | 5 } 
{ key: 87212341, pid: 394 | 2 } 
{ key: 87312341, pid: 547 | 6 } 
{ key: 87512341, pid: 246 | 7 } 
{ key: 87812341, pid: 845 | 7 } 
{ key: 87912341, pid: 1273 | 3 } 
{ key: 88012341, pid: 870 | 1 } 
{ key: 88112341, pid: 26 | 4 } 
{ key: 88123411, pid: 732 | 0 } 
{ key: 88212341, pid: 508 | 8 } 
{ key: 88312341, pid: 1036 | 8 } 
{ key: 88412341, pid: 1312 | 7 } 
{ key: 88512341, pid: 707 | 5 } 
{ key: 88612341, pid: 757 | 0 } 
{ key: 88712341, pid: 690 | 3 } 
{ key: 88812341, pid: 219 | 6 } 
{ key: 88912341, pid: 509 | 5 } 
{ key: 89012341, pid: 840 | 6 } 
{ key: 89112341, pid: 373 | 7 } 
{ key: 89123411, pid: 1198 | 3 } 
{ key: 89212341, pid: 581 | 2 } 
{ key: 89312341, pid: 39 | 1 } 
{ key: 89412341, pid: 729 | 6 } 
{ key: 89512341, pid: 254 | 6 } 
{ key: 89612341, pid: 1312 | 0 } 
{ key: 89712341, pid: 688 | 1 } 
{ key: 89812341, pid: 888 | 2 } 
{ key: 89912341, pid: 26 | 5 } 
{ key: 90012341, pid: 65 | 2 } 
{ key: 90112341, pid: 661 | 6 } 
{ key: 90123411, pid: 1340 | 7 } 
{ key: 90212341, pid: 64 | 6 } 
{ key: 90312341, pid: 169 | 0 } 
{ key: 90412341, pid: 572 | 0 } 
{ key: 90512341, pid: 1102 | 5 } 
{ key: 90612341, pid: 1021 | 1 } 
{ key: 90712341, pid: 848 | 7 } 
{ key: 90812341, pid: 187 | 1 } 
{ key: 90912341, pid: 50 | 6 } 
{ key: 91012341, pid: 577 | 3 } 
{ key: 91112341, pid: 998 | 0 } 
{ key: 91212341, pid: 820 | 6 } 
{ key: 91312341, pid: 767 | 1 } 
{ key: 91512341, pid: 739 | 7 } 
{ key: 91812341, pid: 667 | 6 } 
{ key: 91912341, pid: 515 | 5 } 
{ key: 92112341, pid: 1326 | 1 } 
{ key: 92123411, pid: 918 | 0 } 
{ key: 92212341, pid: 304 | 2 } 
{ key: 92312341, pid: 880 | 3 } 
{ key: 92412341, pid: 816 | 4 } 
{ key: 92512341, pid: 1341 | 7 } 
{ key: 92612341, pid: 90 | 5 } 
{ key: 92712341, pid: 1354 | 0 } 
{ key: 92912341, pid: 368 | 4 } 
{ key: 93012341, pid: 248 | 5 } 
{ key: 93112341, pid: 931 | 4 } 
{ key: 93123411, pid: 309 | 3 } 
{ key: 93212341, pid: 360 | 6 } 
{ key: 93412341, pid: 78 | 0 } 
{ key: 93512341, pid: 1063 | 4 } 
{ key: 93612341, pid: 1096 | 3 } 
{ key: 93712341, pid: 871 | 8 } 
{ key: 93812341, pid: 116 | 7 } 
{ key: 93912341, pid: 677 | 8 } 
{ key: 94012341, pid: 549 | 8 } 
{ key: 94112341, pid: 1289 | 0 } 
{ key: 94123411, pid: 782 | 2 } 
{ key: 94312341, pid: 9 | 1 } 
{ key: 94412341, pid: 1237 | 5 } 
{ key: 94612341, pid: 796 | 4 } 
{ key: 94712341, pid: 64 | 5 } 
{ key: 94812341, pid: 511 | 2 } 
{ key: 94912341, pid: 504 | 3 } 
{ key: 95012341, pid: 251 | 2 } 
{ key: 95123411, pid: 722 | 1 } 
{ key: 95212341, pid: 795 | 4 } 
{ key: 95312341, pid: 426 | 3 } 
{ key: 95512341, pid: 775 | 0 } 
{ key: 95612341, pid: 46 | 4 } 
{ key: 95712341, pid: 1067 | 8 } 
{ key: 96012341, pid: 268 | 6 } 
{ key: 96112341, pid: 505 | 6 } 
{ key: 96412341, pid: 185 | 3 } 
{ key: 96612341, pid: 1019 | 1 } 
{ key: 96712341, pid: 757 | 1 } 
{ key: 96812341, pid: 516 | 5 } 
{ key: 96912341, pid: 225 | 6 } 
{ key: 97012341, pid: 998 | 2 } 
{ key: 97112341, pid: 251 | 7 } 
{ key: 97123411, pid: 285 | 2 } 
{ key: 97312341, pid: 672 | 1 } 
{ key: 97412341, pid: 206 | 0 } 
{ key: 97612341, pid: 244 | 0 } 
{ key: 97712341, pid: 439 | 2 } 
{ key: 97812341, pid: 462 | 3 } 
{ key: 98012341, pid: 1010 | 7 } 
{ key: 98212341, pid: 354 | 4 } 
{ key: 98312341, pid: 370 | 4 } 
{ key: 98412341, pid: 1220 | 0 } 
{ key: 98512341, pid: 441 | 5 } 
{ key: 98612341, pid: 592 | 0 } 
{ key: 98712341, pid: 1203 | 8 } 
{ key: 98912341, pid: 1219 | 2 } 
{ key: 99112341, pid: 917 | 4 } 
{ key: 99212341, pid: 593 | 1 } 
{ key: 99312341, pid: 689 | 5 } 
{ key: 99512341, pid: 1215 | 0 } 
{ key: 99612341, pid: 536 | 3 } 
{ key: 99812341, pid: 1238 | 0 } 
{ key: 100012341, pid: 1103 | 1 } 
{ key: 100123411, pid: 339 | 3 } 
{ key: 100212341, pid: 532 | 1 } 
{ key: 100312341, pid: 933 | 8 } 
{ key: 100412341, pid: 521 | 7 } 
{ key: 100812341, pid: 1350 | 7 } 
{ key: 100912341, pid: 1167 | 1 } 
{ key: 101012341, pid: 354 | 7 } 
{ key: 101112341, pid: 1321 | 1 } 
{ key: 101123411, pid: 1225 | 5 } 
{ key: 101212341, pid: 1237 | 0 } 
{ key: 101312341, pid: 1213 | 0 } 
{ key: 101412341, pid: 815 | 2 } 
{ key: 101512341, pid: 919 | 6 } 
{ key: 101612341, pid: 285 | 3 } 
{ key: 101712341, pid: 1080 | 2 } 
{ key: 101912341, pid: 313 | 1 } 
{ key: 102012341, pid: 276 | 4 } 
{ key: 102112341, pid: 439 | 7 } 
{ key: 102123411, pid: 1170 | 5 } 
{ key: 102212341, pid: 1010 | 3 } 
{ key: 102312341, pid: 849 | 4 } 
{ key: 102412341, pid: 410 | 4 } 
{ key: 102512341, pid: 1129 | 2 } 
{ key: 102612341, pid: 2 | 6 } 
{ key: 102712341, pid: 751 | 0 } 
{ key: 102812341, pid: 765 | 5 } 
{ key: 102912341, pid: 1268 | 3 } 
{ key: 103012341, pid: 296 | 2 } 
{ key: 103123411, pid: 806 | 5 } 
{ key: 103212341, pid: 341 | 8 } 
{ key: 103412341, pid: 1157 | 4 } 
{ key: 103512341, pid: 215 | 4 } 
{ key: 103612341, pid: 438 | 4 } 
{ key: 103712341, pid: 522 | 8 } 
{ key: 103912341, pid: 955 | 1 } 
{ key: 104012341, pid: 810 | 2 } 
{ key: 104123411, pid: 1071 | 6 } 
{ key: 104312341, pid: 1079 | 4 } 
{ key: 104412341, pid: 867 | 3 } 
{ key: 104512341, pid: 1177 | 1 } 
{ key: 104912341, pid: 106 | 1 } 
{ key: 105012341, pid: 1254 | 7 } 
{ key: 105112341, pid: 425 | 2 } 
{ key: 105123411, pid: 219 | 1 } 
{ key: 105212341, pid: 872 | 8 } 
{ key: 105312341, pid: 1337 | 7 } 
{ key: 105412341, pid: 492 | 6 } 
{ key: 105612341, pid: 622 | 3 } 
{ key: 105712341, pid: 289 | 8 } 
{ key: 105812341, pid: 503 | 3 } 
{ key: 105912341, pid: 1274 | 5 } 
{ key: 106012341, pid: 867 | 6 } 
{ key: 106112341, pid: 1015 | 8 } 
